Unnamed: 0,iso_code,region_group,income_group,country,survey,year,level,grade,category,sex,location,wealth,region,ethnicity,religion,language,disability,hh_edu_head,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
44971,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 2,South,,,,,,0.480199992656708,0.104900002479553,0.0844999998807907,0.46340000629425,0.135399997234344,0.0326999984681606,,0.0690999999642372,0.291200011968613,0.0527999997138977,0.219500005245209,0.713699996471405,73.0,66.0,59.0,217.0,217.0,209.0,92.0,92.0,92.0,253.0,102.0,69.0,,,,,0.0684999972581863,195.0,0.58490002155304,53.0,,,0.0,107.0,0.0,107.0,0.0,113.0,0.0,105.0,0.43860000371933,358.0,0.833999991416931,236.0,,,,,,,,,,,,,,,,,,,,,,,,
44972,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 2,West,,,,,,0.651300013065338,0.139899998903275,0.0285999998450279,0.444000005722046,0.104800000786781,0.0239000003784895,,0.0790000036358833,0.317400008440018,0.0375999994575977,0.275700002908707,0.577400028705597,82.0,78.0,81.0,264.0,264.0,257.0,125.0,125.0,125.0,261.0,83.0,84.0,,,0.0,32.0,0.044599998742342,209.0,0.735099971294403,66.0,,,0.0087000001221895,127.0,0.0,127.0,0.0,125.0,0.0,140.0,0.338800013065338,363.0,0.80919998884201,275.0,,,,,,,,,,,,,,,,,,,,,,,,
44973,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 3,East,,,,,,0.571399986743927,0.166899994015694,0.0234999991953373,0.465400010347366,0.108599998056889,0.023700000718236,,0.0971999987959862,0.254200011491776,0.0483000017702579,0.320499986410141,0.688799977302551,78.0,84.0,66.0,249.0,249.0,237.0,121.0,121.0,121.0,258.0,89.0,76.0,,,0.250200003385544,40.0,0.0672999992966652,212.0,0.681900024414062,57.0,,,0.0,107.0,0.0,107.0,0.0,121.0,0.0,131.0,0.341100007295609,376.0,0.839699983596802,262.0,,,,,,,,,,,,,,,,,,,,,,,,
44974,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 3,North,,,,,,0.685899972915649,0.233700007200241,0.0560000017285347,0.614400029182434,0.160400003194809,0.0434000007808208,,0.0913000032305717,0.201199993491173,0.0252999998629093,0.297699987888336,0.683399975299835,66.0,45.0,46.0,174.0,174.0,172.0,74.0,74.0,74.0,199.0,79.0,52.0,,,,,0.024100000038743,164.0,0.730799973011017,53.0,,,0.0087999999523162,95.0,0.0,95.0,0.0,71.0,0.0,84.0,0.293500006198883,267.0,0.840499997138977,186.0,,,,,,,,,,,,,,,,,,,,,,,,
44975,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 3,South,,,,,,0.602199971675873,0.182099997997284,0.0970999971032143,0.535799980163574,0.161899998784065,0.0617999993264675,,0.0723000019788742,0.181099995970726,0.0434000007808208,0.130400002002716,0.569100022315979,75.0,63.0,83.0,237.0,237.0,210.0,115.0,115.0,115.0,230.0,84.0,75.0,,,,,0.0467000007629395,181.0,0.751399993896484,64.0,,,0.0,94.0,0.0,94.0,0.0,106.0,0.0,117.0,0.412499994039536,327.0,0.882700026035309,263.0,,,,,,,,,,,,,,,,,,,,,,,,
44976,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 3,West,,,,,,0.704100012779236,0.30349999666214,0.188500002026558,0.589999973773956,0.24269999563694,0.132400006055832,,0.0662999972701073,0.243399992585182,0.0168999992311001,0.095600001513958,0.434700012207031,64.0,63.0,78.0,227.0,227.0,218.0,112.0,112.0,112.0,236.0,66.0,69.0,,,,,0.0242999996989965,193.0,0.760900020599365,69.0,,,0.0142000000923872,104.0,0.0142000000923872,104.0,0.0,107.0,0.0093999998643994,114.0,0.313899993896484,323.0,0.899500012397766,237.0,,,,,,,,,,,,,,,,,,,,,,,,
44977,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 4,East,,,,,,0.58050000667572,0.313699990510941,0.12219999730587,0.597299993038177,0.256900012493134,0.115800000727177,,0.0081000002101063,0.148499995470047,0.0307000000029802,0.257099986076355,0.564100027084351,90.0,67.0,76.0,259.0,259.0,242.0,127.0,127.0,127.0,280.0,115.0,79.0,,,0.253800004720688,39.0,0.0461999997496605,225.0,0.700399994850159,79.0,0.732800006866455,40.0,0.0350000001490116,121.0,0.0096000004559755,121.0,0.0089999996125698,105.0,0.0,132.0,0.394199997186661,409.0,0.848999977111816,313.0,,,,,,,,,,,,,,,,,,,,,,,,
44978,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 4,Kigali City,,,,,,,,,0.548900008201599,0.169300004839897,0.0719999969005585,,0.138099998235703,0.275799989700317,0.0899000018835068,,,,,,65.0,65.0,50.0,31.0,31.0,31.0,46.0,,,,,,,0.0162000004202127,35.0,,,,,,,,,,,,,0.273200005292892,76.0,0.81139999628067,74.0,,,,,,,,,,,,,,,,,,,,,,,,
44979,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 4,North,,,,,,0.741100013256073,0.467000007629395,0.171000003814697,0.727999985218048,0.34060001373291,0.13459999859333,,0.0738999992609024,0.186599999666214,0.0109999999403954,0.129199996590614,0.44539999961853,72.0,56.0,45.0,192.0,192.0,165.0,81.0,81.0,81.0,177.0,70.0,66.0,,,,,0.0264999996870756,147.0,0.820500016212463,70.0,0.809300005435944,30.0,0.0275999996811152,84.0,0.0,84.0,0.0549999997019768,65.0,0.0126000000163913,89.0,0.222900003194809,235.0,0.902599990367889,220.0,,,,,,,,,,,,,,,,,,,,,,,,
44980,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 4,South,,,,,,0.708899974822998,0.487500011920929,0.163499996066093,0.67519998550415,0.287299990653992,0.103500001132488,,0.0286999996751547,0.0886000022292137,0.0172000005841255,0.164000004529953,0.464899986982346,87.0,78.0,71.0,259.0,259.0,220.0,121.0,121.0,121.0,239.0,106.0,83.0,,,,,0.0304000005125999,200.0,0.792999982833862,97.0,0.677100002765656,47.0,0.0212999992072582,101.0,0.0065000001341104,101.0,0.0,100.0,0.0078999996185302,135.0,0.284599989652634,355.0,0.936800003051758,298.0,,,,,,,,,,,,,,,,,,,,,,,,
44981,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 4,West,,,,,,0.810999989509583,0.462500005960464,0.180500000715256,0.754400014877319,0.339399993419647,0.217099994421005,,0.0582000017166138,0.139699995517731,0.0233999993652105,0.10249999910593,0.526000022888184,75.0,68.0,62.0,216.0,216.0,171.0,99.0,99.0,99.0,214.0,75.0,73.0,,,,,0.0205000005662441,179.0,0.807099997997284,81.0,0.79449999332428,45.0,0.0763999968767166,70.0,0.0449000000953674,70.0,0.0160000007599592,76.0,0.0251000002026558,125.0,0.234300002455711,295.0,0.944400012493134,252.0,,,,,,,,,,,,,,,,,,,,,,,,
44982,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 5,East,,,,,,0.709100008010864,0.395799994468689,0.332399994134903,0.731800019741058,0.348199993371964,0.384900003671646,,0.102200001478195,0.157199993729591,0.0184000004082918,0.301099985837936,0.524600028991699,77.0,66.0,70.0,224.0,224.0,194.0,105.0,105.0,105.0,173.0,91.0,61.0,,,,,0.0434999987483025,135.0,0.864199995994568,75.0,0.848800003528595,49.0,0.181600004434586,76.0,0.133399993181229,76.0,0.0676999986171722,85.0,0.0324999988079071,111.0,0.247500002384186,236.0,0.92519998550415,334.0,,,,,,,,,,,,,,,,,,,,,,,,
44983,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 5,Kigali City,,,,,,0.665499985218048,0.508300006389618,0.377600014209747,0.726999998092651,0.431499987840652,0.390799999237061,,0.0410000011324883,0.109499998390675,0.0531999990344048,0.369599997997284,0.755599975585938,168.0,209.0,198.0,644.0,644.0,650.0,342.0,342.0,342.0,285.0,147.0,179.0,0.992999970912933,64.0,0.0373000018298626,48.0,0.0269000008702278,220.0,0.762499988079071,228.0,0.820999979972839,172.0,0.196400001645088,310.0,0.112400002777576,310.0,0.123199999332428,246.0,0.0844999998807907,323.0,0.205200001597404,406.0,0.953299999237061,1017.0,,,,,,,,,,,,,,,,,,,,,,,,
44984,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 5,North,,,,,,0.904299974441528,0.528599977493286,0.501800000667572,0.849699974060059,0.495400011539459,0.451200008392334,,0.0778999999165535,0.0961999967694283,0.0080000003799796,0.20890000462532,0.351500004529953,56.0,46.0,43.0,157.0,157.0,107.0,63.0,63.0,63.0,122.0,70.0,58.0,,,,,0.0099999997764825,96.0,0.875,66.0,0.870400011539459,35.0,0.124499998986721,44.0,0.0179999992251396,44.0,0.112300001084805,52.0,0.0425999984145164,81.0,0.188899993896484,152.0,0.939800024032593,226.0,,,,,,,,,,,,,,,,,,,,,,,,
44985,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 5,South,,,,,,0.681699991226196,0.546199977397919,0.481099992990494,0.75739997625351,0.445699989795685,0.444599986076355,,0.0212999992072582,0.0410000011324883,0.0183000005781651,0.217700004577637,0.510200023651123,104.0,72.0,59.0,253.0,253.0,187.0,97.0,97.0,97.0,192.0,116.0,88.0,,,0.141299992799759,31.0,0.0218000002205372,143.0,0.824000000953674,91.0,0.929400026798248,58.0,0.23479999601841,89.0,0.134299993515015,89.0,0.0903000012040138,89.0,0.0373000018298626,124.0,0.252600014209747,273.0,0.940900027751923,424.0,,,,,,,,,,,,,,,,,,,,,,,,
44986,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Female,,Quintile 5,West,,,,,,0.743399977684021,0.654699981212616,0.522300004959106,0.766300022602081,0.54830002784729,0.397799998521805,,0.0507000014185905,0.0810000002384186,0.043699998408556,0.102700002491474,0.418700009584427,85.0,82.0,48.0,226.0,226.0,160.0,81.0,81.0,81.0,162.0,89.0,81.0,,,,,0.0381999984383583,136.0,0.89740002155304,97.0,0.887199997901917,64.0,0.11879999935627,76.0,0.0939000025391579,76.0,0.120399996638298,59.0,0.0575999990105629,132.0,0.268999993801117,205.0,0.937699973583221,330.0,,,,,,,,,,,,,,,,,,,,,,,,
44987,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 1,East,,,,,,0.170800000429153,0.102099999785423,,0.233600005507469,0.0518000014126301,0.0094999996945262,,0.243100002408028,0.56470000743866,0.203700006008148,0.519500017166138,0.774999976158142,33.0,34.0,,101.0,101.0,113.0,44.0,44.0,44.0,157.0,39.0,30.0,,,,,0.267599999904633,123.0,,,,,0.0,62.0,0.0,62.0,0.0,65.0,0.0,54.0,0.458799988031387,183.0,0.673500001430511,45.0,,,,,,,,,,,,,,,,,,,,,,,,
44988,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 1,North,,,,,,0.308200001716614,0.197500005364418,0.0,0.290199995040894,0.0637999996542931,0.0,,0.262699991464615,0.483599990606308,0.110799998044968,0.379200011491776,0.656300008296967,47.0,33.0,30.0,117.0,117.0,89.0,46.0,46.0,46.0,195.0,60.0,44.0,,,,,0.123999997973442,154.0,,,,,0.0,38.0,0.0,38.0,0.0,41.0,0.0,60.0,0.476599991321564,237.0,0.580900013446808,42.0,,,,,,,,,,,,,,,,,,,,,,,,
44989,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 1,South,,,,,,0.230900004506111,0.0627000033855438,0.0230000000447035,0.2449000030756,0.0526000000536442,0.0097000002861022,,0.253600001335144,0.500800013542175,0.11089999973774,0.261599987745285,0.821600019931793,86.0,59.0,50.0,213.0,213.0,198.0,89.0,89.0,89.0,297.0,97.0,72.0,,,,,0.178100004792213,237.0,,,,,0.001300000003539,102.0,0.001300000003539,102.0,0.0,95.0,0.0,103.0,0.502699971199036,375.0,0.688700020313263,102.0,,,,,,,,,,,,,,,,,,,,,,,,
44990,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 1,West,,,,,,0.317799985408783,0.0953999981284142,0.0299999993294477,0.315100014209747,0.0786999985575676,0.0188999995589256,,0.19990000128746,0.407999992370605,0.117899999022484,0.243399992585182,0.61710000038147,84.0,61.0,70.0,233.0,233.0,219.0,100.0,100.0,100.0,271.0,87.0,80.0,,,0.0362999998033047,30.0,0.1199000030756,219.0,0.707899987697601,40.0,,,0.0094999996945262,108.0,0.0,108.0,0.0,96.0,0.0,117.0,0.462000012397766,386.0,0.637199997901917,90.0,,,,,,,,,,,,,,,,,,,,,,,,
44991,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 2,East,,,,,,0.375800013542175,0.0901999995112419,0.0610000006854534,0.386799991130829,0.0812999978661537,0.0204000007361174,,0.0876000002026558,0.314999997615814,0.0899000018835068,0.400700002908707,0.725199997425079,71.0,48.0,47.0,187.0,187.0,184.0,82.0,82.0,82.0,178.0,67.0,69.0,,,,,0.13230000436306,134.0,0.730300009250641,33.0,,,0.0,90.0,0.0,90.0,0.0,102.0,0.0,82.0,0.423599988222122,245.0,0.821699976921082,76.0,,,,,,,,,,,,,,,,,,,,,,,,
44992,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 2,North,,,,,,0.524699985980988,0.104999996721745,0.0282000005245209,0.383500009775162,0.115800000727177,0.0441999994218349,,0.0741000026464462,0.280299991369247,0.0718000009655952,0.248600006103516,,40.0,33.0,39.0,127.0,127.0,143.0,69.0,69.0,69.0,182.0,59.0,,,,,,0.0544999986886978,147.0,,,,,0.014299999922514,75.0,0.0,75.0,0.0,49.0,0.0,48.0,0.361600011587143,244.0,0.861599981784821,71.0,,,,,,,,,,,,,,,,,,,,,,,,
44993,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 2,South,,,,,,0.346799999475479,0.136899992823601,0.0617000013589859,0.395099997520447,0.126200005412102,0.0285000000149012,,0.0559000000357628,0.221599996089935,0.0855000019073486,0.174899995326996,0.530600011348724,81.0,55.0,51.0,202.0,202.0,178.0,88.0,88.0,88.0,247.0,98.0,70.0,,,,,0.114799998700619,196.0,0.739600002765656,30.0,,,0.0,80.0,0.0,80.0,0.0,105.0,0.0,106.0,0.483599990606308,360.0,0.772599995136261,108.0,,,,,,,,,,,,,,,,,,,,,,,,
44994,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 2,West,,,,,,0.492599993944168,0.0725999996066093,0.0791999995708466,0.4442999958992,0.0881000012159348,0.0425999984145164,,0.101199999451637,0.361299991607666,0.0815000012516975,0.297300010919571,0.683499991893768,88.0,56.0,59.0,234.0,234.0,209.0,102.0,102.0,102.0,253.0,117.0,74.0,,,,,0.0718000009655952,197.0,0.575100004673004,46.0,,,0.0,112.0,0.0,112.0,0.0,108.0,0.0,107.0,0.405600011348724,366.0,0.691900014877319,110.0,,,,,,,,,,,,,,,,,,,,,,,,
44995,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 3,East,,,,,,0.448500007390976,0.153200000524521,0.0716999992728233,0.533399999141693,0.173800006508827,0.102600000798702,,0.0653999969363213,0.179299995303154,0.0395999997854233,0.38960000872612,0.622699975967407,87.0,66.0,67.0,247.0,247.0,206.0,111.0,111.0,111.0,232.0,93.0,90.0,,,,,0.104299999773502,193.0,0.662000000476837,62.0,,,0.031300000846386,97.0,0.0113000003620982,97.0,0.0,101.0,0.0,119.0,0.44760000705719,340.0,0.887199997901917,135.0,,,,,,,,,,,,,,,,,,,,,,,,
44996,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 3,Kigali City,,,,,,,,,0.466199994087219,0.1925999969244,,,,,,,,,,,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.450199991464615,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44997,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 3,North,,,,,,0.339100003242493,0.273200005292892,0.149599999189377,0.497900009155273,0.207300007343292,0.0908999964594841,,0.0320999994874001,0.206900000572205,0.031700000166893,0.328700006008148,0.772300004959106,47.0,52.0,45.0,158.0,158.0,139.0,71.0,71.0,71.0,175.0,68.0,43.0,,,,,0.0636000037193298,144.0,0.569100022315979,39.0,,,0.0130000002682209,70.0,0.0130000002682209,70.0,0.0,65.0,0.0,77.0,0.341899991035461,264.0,0.804400026798248,66.0,,,,,,,,,,,,,,,,,,,,,,,,
44998,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 3,South,,,,,,0.477899998426437,0.219899997115135,0.126399993896484,0.494899988174438,0.152500003576279,0.0939000025391579,,0.125,0.248500004410744,0.0568000003695488,0.235400006175041,0.673399984836578,90.0,51.0,43.0,208.0,208.0,171.0,81.0,81.0,81.0,234.0,99.0,80.0,,,,,0.0542000010609627,189.0,0.577000021934509,56.0,,,0.0,97.0,0.0,97.0,0.0,89.0,0.0172000005841255,99.0,0.414200007915497,332.0,0.778199970722198,109.0,,,,,,,,,,,,,,,,,,,,,,,,
44999,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 3,West,,,,,,0.572000026702881,0.214000001549721,0.169799998402596,0.526799976825714,0.188199996948242,0.144400000572205,,0.0573000013828278,0.231099992990494,0.0522000007331371,0.11150000244379,0.45550000667572,79.0,62.0,68.0,233.0,233.0,181.0,108.0,108.0,108.0,229.0,109.0,61.0,,,0.0861999988555908,32.0,0.0606000013649464,186.0,0.752699971199036,57.0,,,0.0127999996766448,74.0,0.0127999996766448,74.0,0.0,83.0,0.016499999910593,112.0,0.430900007486343,351.0,0.854700028896332,122.0,,,,,,,,,,,,,,,,,,,,,,,,
45000,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 4,East,,,,,,0.450199991464615,0.275299996137619,0.207000002264977,0.532100021839142,0.218199998140335,0.153500005602837,,0.0538999997079372,0.18529999256134,0.0377999991178513,0.258500009775162,0.561800003051758,123.0,78.0,48.0,273.0,273.0,205.0,90.0,90.0,90.0,269.0,118.0,111.0,,,0.342999994754791,40.0,0.094700001180172,218.0,0.757000029087067,72.0,,,0.0727000012993813,104.0,0.023199999704957,104.0,0.0,109.0,0.002199999988079,130.0,0.462099999189377,419.0,0.893499970436096,179.0,,,,,,,,,,,,,,,,,,,,,,,,
45001,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 4,Kigali City,,,,,,,,,0.549600005149841,0.178900003433228,0.0794999971985817,,,,0.0394000001251698,,,,,,44.0,44.0,52.0,,,,48.0,,,,,,,0.0808999985456467,39.0,,,,,0.0,30.0,0.0,30.0,,,,,0.335200011730194,75.0,0.86080002784729,37.0,,,,,,,,,,,,,,,,,,,,,,,,
45002,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 4,North,,,,,,0.638400018215179,0.240199998021126,0.277700006961823,0.611400008201599,0.244000002741814,0.225899994373322,,0.0935999974608421,0.16329999268055,0.0456000007688999,0.229300007224083,0.600600004196167,69.0,47.0,39.0,167.0,167.0,119.0,58.0,58.0,58.0,166.0,93.0,74.0,,,,,0.0080000003799796,127.0,0.696200013160706,57.0,,,0.0846000015735626,54.0,0.0370000004768372,54.0,0.0351000018417835,64.0,0.0113000003620982,81.0,0.365700006484985,250.0,0.807099997997284,109.0,,,,,,,,,,,,,,,,,,,,,,,,
45003,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 4,South,,,,,,0.467500001192093,0.258700013160706,0.17509999871254,0.546500027179718,0.212599992752075,0.177699998021126,,0.0703999996185303,0.221799999475479,0.0362999998033047,0.209600001573563,0.619799971580505,101.0,67.0,58.0,250.0,250.0,225.0,103.0,103.0,103.0,262.0,117.0,94.0,,,0.188500002026558,34.0,0.0537000000476837,204.0,0.681800007820129,62.0,,,0.0878000035881996,115.0,0.0093999998643994,115.0,0.023199999704957,92.0,0.010499999858439,110.0,0.383300006389618,395.0,0.827600002288818,176.0,,,,,,,,,,,,,,,,,,,,,,,,
45004,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 4,West,,,,,,0.519599974155426,0.297100007534027,0.151700004935265,0.596199989318848,0.234699994325638,0.212300002574921,,0.046399999409914,0.17620000243187,0.0458000004291534,0.188299998641014,0.465299993753433,80.0,73.0,55.0,219.0,219.0,137.0,89.0,89.0,89.0,201.0,87.0,75.0,,,,,0.0491999983787537,162.0,0.812900006771088,67.0,0.826799988746643,34.0,0.118299998342991,48.0,0.0494000017642975,48.0,0.0469999983906746,71.0,0.0,121.0,0.351799994707108,278.0,0.823499977588654,131.0,,,,,,,,,,,,,,,,,,,,,,,,
45005,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 5,East,,,,,,0.552500009536743,0.352200001478195,0.368800014257431,0.658200025558472,0.329800009727478,0.383199989795685,,0.0428000018000603,0.0798999965190887,0.0368000008165836,0.272300004959106,0.540499985218048,83.0,75.0,51.0,228.0,228.0,186.0,89.0,89.0,89.0,168.0,75.0,91.0,,,,,0.031700000166893,136.0,0.877699971199036,79.0,0.759100019931793,45.0,0.240700006484985,98.0,0.153200000524521,98.0,0.0995000004768372,75.0,0.008899999782443,120.0,0.270799994468689,240.0,0.937099993228912,165.0,,,,,,,,,,,,,,,,,,,,,,,,
45006,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 5,Kigali City,,,,,,0.676999986171722,0.481499999761581,0.463899999856949,0.752399981021881,0.435099989175797,0.398699998855591,,0.0350000001490116,0.088699996471405,0.031199999153614,0.195500001311302,0.578499972820282,98.0,160.0,186.0,500.0,500.0,591.0,302.0,302.0,302.0,316.0,93.0,122.0,0.972800016403198,55.0,0.1199000030756,54.0,0.0307000000029802,248.0,0.808000028133392,149.0,0.903500020503998,157.0,0.194600000977516,263.0,0.0948999971151352,263.0,0.13060000538826,260.0,0.0939000025391579,247.0,0.219200000166893,451.0,0.953299999237061,412.0,,,,,,,,,,,,,,,,,,,,,,,,
45007,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 5,North,,,,,,0.664699971675873,0.393500000238419,,0.731599986553192,0.383300006389618,0.372000008821487,,0.0843999981880188,0.096000000834465,0.0225000008940697,0.225199997425079,0.460500001907349,67.0,41.0,,153.0,153.0,103.0,55.0,55.0,55.0,115.0,59.0,61.0,,,,,0.0285000000149012,96.0,0.847800016403198,59.0,,,0.0926000028848648,55.0,0.0417000018060207,55.0,0.268299996852875,51.0,0.0489000007510185,79.0,0.211400002241135,170.0,0.932099997997284,103.0,,,,,,,,,,,,,,,,,,,,,,,,
45008,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 5,South,,,,,,0.668500006198883,0.36719998717308,0.224399998784065,0.686100006103516,0.340200006961823,0.372299998998642,,0.0551000013947487,0.162499994039536,0.0258000008761883,0.252000004053116,0.51690000295639,111.0,86.0,56.0,277.0,277.0,213.0,101.0,101.0,101.0,184.0,87.0,111.0,,,,,0.0329000018537045,140.0,0.816500008106232,102.0,0.825100004673004,43.0,0.193200007081032,117.0,0.130400002002716,117.0,0.239399999380112,87.0,0.0531000010669231,149.0,0.280800014734268,244.0,0.875899970531464,230.0,,,,,,,,,,,,,,,,,,,,,,,,
45009,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Region & Sex & Wealth,Male,,Quintile 5,West,,,,,,0.55620002746582,0.495099991559982,0.515399992465973,0.70169997215271,0.483200013637543,0.477699995040894,,0.0948000028729439,0.137700006365776,0.0080000003799796,0.158999994397163,0.513800024986267,68.0,68.0,45.0,199.0,199.0,165.0,82.0,82.0,82.0,139.0,84.0,62.0,,,,,0.0,108.0,0.895799994468689,64.0,0.860599994659424,54.0,0.281100004911423,81.0,0.162900000810623,81.0,0.151199996471405,66.0,0.0842000022530556,103.0,0.315400004386902,193.0,0.880699992179871,171.0,,,,,,,,,,,,,,,,,,,,,,,,
45010,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2015,,1,Total,,,,,,,,,,0.542699992656708,0.279300004243851,0.175400003790855,0.543099999427795,0.225099995732307,0.153600007295609,,0.096000000834465,0.243000000715256,0.0566000007092953,0.259700000286102,0.60970002412796,3325.0,2876.0,2706.0,9805.0,9805.0,8924.0,4466.0,4466.0,4466.0,9270.0,3706.0,3153.0,0.948000013828278,446.0,0.155300006270409,1083.0,0.069300003349781,7409.0,0.744799971580505,2643.0,0.805999994277954,1315.0,0.0608000010251999,4323.0,0.0318000018596649,4323.0,0.0337999984622002,4113.0,0.0196000002324581,4902.0,0.365799993276596,12958.0,0.850099980831146,9101.0,,,,,,,,,,,,,,,,,,,,,,,,
